"_id","price_start","price_end","house_area","flats_property_i","city_i","area_i","place_i","shi","ting","wei","floor_i","floor_zhu_i","lng","lat","deposit_ya","deposit_pay","s_jsf","s_gycs","s_znms","s_atm","s_dskd","s_zskf","s_fjqj","s_24hba","s_bjwx","s_sqhd","c_chuang","c_yigui","c_shuzhuo","c_kongtiao","c_canzhuo","c_nuanqi","c_tv","c_ranqi","c_wbl","c_dcl","c_rsq","c_xyj","c_bx","c_wifi","c_sf","c_cg","c_yyj","update_time_i"
4377,1760,1760,25,1,4,11,85,3,1,2,20,10,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4378,1800,1800,25,1,4,11,79,2,1,2,6,6,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
4379,2500,2500,20,2,4,12,112,3,1,1,22,11,116.5026800000,39.9247700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4381,2600,2600,33,2,4,12,149,1,1,1,6,4,116.4532000000,39.8810300000,1,3,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496851200
4382,1760,1760,20,1,4,11,85,3,1,1,6,2,116.3343700000,40.0757300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4383,1599,1599,20,1,4,11,85,3,1,1,16,7,116.3783500000,40.0792500000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496592000
4384,2000,2000,15,1,4,11,126,3,1,1,13,5,116.4372700000,40.0362200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4385,3200,3200,65,2,4,13,167,1,1,1,7,7,116.2357000000,39.8896500000,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4386,1560,1560,15,1,4,11,125,3,1,1,18,11,116.3372200000,40.0709700000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496678400
4387,2480,2480,19,1,4,12,112,3,1,1,15,7,116.5026800000,39.9247700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4388,3890,3890,19,1,4,12,242,3,1,1,25,16,116.4391100000,39.9207900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4389,2750,2750,22,1,4,15,91,3,1,2,8,4,116.3426000000,40.0636800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496851200
4390,2200,2200,20,1,4,13,99,2,1,1,11,5,116.2868400000,39.8034000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4391,2500,2500,15,1,4,12,182,3,1,1,19,15,116.4588900000,39.8846300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4392,1899,1899,21,1,4,11,79,2,1,1,23,12,116.3545900000,40.0711400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4393,2000,2000,16,1,4,15,91,3,1,1,25,17,116.3484000000,40.0624700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4394,4860,4860,90,2,4,11,125,2,2,1,18,7,116.3372200000,40.0709700000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4395,3999,3999,50,2,4,12,152,1,1,1,4,3,116.4602500000,39.8608000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1496851200
4396,2600,2600,30,2,4,12,149,1,1,1,5,3,116.4532000000,39.8810300000,1,3,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1496851200
4397,1200,1200,30,1,4,11,74,4,1,2,15,12,116.4666500000,40.1183200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4398,1600,1600,25,1,4,11,125,3,1,1,16,8,116.3632330000,40.0811200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4399,2190,2190,17,1,4,15,116,3,1,1,12,5,116.3201200000,40.0322000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4400,2500,2500,19,1,4,12,118,3,1,1,8,4,116.5508700000,40.0331000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4401,1699,1699,15,1,4,11,85,3,1,1,6,5,116.3211600000,40.0681200000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1496678400
4402,2080,2080,14,1,4,12,141,3,1,1,17,2,116.5172200000,39.9288700000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
4403,1750,1750,16,1,4,11,85,3,1,1,6,5,116.3336100000,40.0668500000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1496678400
4404,2480,2480,20,1,4,11,79,3,1,1,15,4,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4405,1099,1099,18,1,4,11,123,3,1,1,16,16,116.2736800000,40.1499200000,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495900800
4406,2500,2500,13,1,4,12,180,3,1,1,25,12,116.5013500000,39.9719900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4407,2360,2360,20,1,4,15,91,4,1,1,6,5,116.3482300000,40.0607100000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496851200
4408,1550,1550,25,2,4,16,93,1,1,1,3,1,116.3490900000,39.7208700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
4409,5800,5800,43,2,4,12,224,1,1,1,13,12,116.3811100000,39.9802200000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496678400
4410,7500,7500,45,2,4,18,210,1,1,1,31,21,116.4445000000,39.9063200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
4411,1360,1360,22,2,4,11,123,3,1,1,16,13,116.2852800000,40.1520800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496678400
4412,4000,4000,50,2,4,12,152,1,1,1,4,3,116.4602500000,39.8608000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1496851200
4413,4700,4700,89,2,4,12,118,2,1,1,11,5,116.5428200000,40.0314700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
4414,1850,1850,16,2,4,11,85,3,1,1,16,9,116.3783500000,40.0792500000,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495900800
4415,3000,3000,32,2,4,12,88,1,1,1,6,5,116.5252490000,39.8928340000,1,3,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1493654400
4416,2300,2300,25,2,4,11,85,3,1,1,28,21,116.3130000000,40.0635700000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496851200
4417,2599,2599,25,2,4,12,77,1,1,1,4,2,116.5677200000,39.9108000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
4418,2200,2200,16,2,4,12,77,3,1,1,12,11,116.3696800000,39.9852200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4419,1200,1200,25,1,4,11,74,3,1,2,15,12,116.4666500000,40.1183200000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496851200
4420,3600,3600,65,2,4,13,167,1,1,1,7,7,116.2357000000,39.8896500000,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4421,1400,1400,23,2,4,14,121,3,1,1,16,11,116.6807900000,39.8733400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
4422,3400,3400,45,2,4,11,79,1,1,1,6,3,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4423,1050,1050,20,2,4,11,123,3,1,1,16,10,116.2736800000,40.1499200000,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495900800
4424,2000,2000,25,1,4,15,98,3,1,2,20,10,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4425,1850,1850,23,1,4,11,79,2,1,1,6,5,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
4426,2900,2900,30,2,4,12,149,1,1,1,5,2,116.4532000000,39.8810300000,1,3,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1496851200
4428,3999,3999,45,2,4,12,152,1,1,1,3,2,116.3381100000,40.0541300000,1,3,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
4430,1860,1860,17,1,4,15,91,3,1,2,8,4,116.3317700000,39.7709400000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496851200
4431,3500,3500,45,2,4,11,85,1,1,1,15,5,116.3250300000,40.0766000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
4432,3000,3000,20,1,4,11,85,3,1,1,26,13,116.3662500000,40.0841800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4434,1699,1699,18,1,4,11,85,3,1,1,6,5,116.3336100000,40.0668500000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1496678400
4435,3099,3099,30,2,4,12,128,1,1,1,9,3,116.3371800000,40.0543600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
4436,2900,2900,90,2,4,11,123,2,1,1,28,16,116.4745700000,40.1762800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4438,7500,7500,45,2,4,12,149,1,1,1,32,21,116.4437700000,39.9070700000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4439,1680,1680,13,2,4,11,85,3,1,1,12,7,116.3073600000,40.0634100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4440,2699,2699,25,2,4,12,90,1,1,1,4,2,116.5677200000,39.9108000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
4441,1799,1799,20,2,4,11,79,3,1,1,20,10,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4442,1550,1550,25,2,4,16,252,1,1,1,3,1,116.3490900000,39.7208700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1496851200
4443,4860,4860,80,2,4,15,98,2,1,1,25,12,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
4444,3000,3000,20,2,4,12,84,3,1,1,15,13,116.5465300000,39.9082200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4445,1655,1655,25,2,4,11,74,3,1,2,6,3,116.4666500000,40.1183200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4446,1100,1100,26,2,4,12,253,1,1,1,2,2,116.6064760000,39.9518590000,1,3,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1495728000
4448,3400,3400,21,1,4,12,84,3,1,1,31,16,116.5009700000,39.9079300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4449,4200,4200,61,2,4,11,79,1,1,1,20,11,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
4450,3000,3000,82,2,4,11,123,2,1,1,16,12,116.2736800000,40.1499200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
4451,2500,2500,35,1,4,13,167,4,1,2,12,12,116.2573800000,39.8695100000,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4452,2900,2900,90,2,4,11,123,2,1,1,28,17,116.4745700000,40.1762800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4453,1660,1660,25,1,4,11,85,3,1,1,10,8,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4454,1699,1699,16,2,4,11,85,3,1,1,6,5,116.3336100000,40.0668500000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1496764800
4455,3499,3499,50,2,4,11,85,1,1,1,6,3,116.5017000000,39.8111900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
4456,1860,1860,20,2,4,11,85,3,1,1,6,4,116.3662500000,40.0841800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4457,1740,1740,14,2,4,11,85,3,1,1,9,7,116.3626300000,40.0871400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4458,1380,1380,13,2,4,12,140,4,1,1,20,10,116.5515500000,39.8553800000,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
4459,1200,1200,20,1,4,11,74,4,1,2,15,12,116.4666500000,40.1183200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4460,990,990,10,1,4,12,140,3,1,1,19,10,116.5672800000,39.8501400000,1,3,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1496764800
4461,1780,1780,18,1,4,11,85,3,1,1,18,9,116.3783500000,40.0792500000,1,3,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495900800
4462,3760,3760,25,2,4,12,180,3,1,1,19,17,116.4896600000,39.9752800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4463,750,750,20,2,4,11,123,1,1,1,28,9,116.4237000000,39.9543200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1496851200
4464,3450,3450,19,2,4,12,112,3,1,1,15,7,116.5611600000,40.0182800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4465,2050,2050,15,1,4,11,85,3,1,1,25,14,116.2298200000,40.1969800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4466,4000,4000,58,2,4,12,128,1,1,1,5,3,116.4580500000,39.8650800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
4467,3100,3100,30,2,4,11,101,1,1,1,3,2,116.4094200000,40.0540100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
4468,2700,2700,28,1,4,11,85,3,1,2,15,6,116.3343700000,40.0757300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
4469,1800,1800,20,1,4,11,79,2,1,1,6,6,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
4470,2730,2730,30,2,4,16,82,1,1,1,6,2,116.5053900000,39.8019500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
4471,700,700,20,2,4,15,98,1,1,1,14,7,116.2805600000,40.2067000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1496851200
4472,3250,3250,16,1,4,12,152,3,1,1,9,7,116.4702200000,39.8952200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4473,1760,1760,25,1,4,11,85,3,1,1,18,8,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4475,1960,1960,24,1,4,11,79,3,1,1,34,1,116.3097900000,40.0687400000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496851200
4476,2600,2600,30,2,4,12,77,1,1,1,5,3,116.4983600000,39.9070800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1496851200
4477,3000,3000,88,2,4,11,123,2,1,1,15,6,116.2736800000,40.1499200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
4478,750,750,18,2,4,15,98,1,1,1,25,5,116.2800050000,40.1647120000,1,3,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1496851200
4479,2300,2300,16,1,4,12,90,3,1,1,6,5,116.5219500000,39.9131000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
4480,750,750,18,2,4,15,98,1,1,1,25,5,116.2800050000,40.1647120000,1,3,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1496764800
4481,1850,1850,23,1,4,11,79,2,1,1,6,3,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
4482,2699,2699,25,2,4,12,84,1,1,1,4,2,116.5677200000,39.9108000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
4483,3500,3500,22,1,4,12,165,3,1,1,19,15,116.4714000000,39.9062300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4484,1860,1860,20,1,4,11,125,3,1,1,11,5,116.3632330000,40.0811200000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496592000
4485,1990,1990,13,1,4,16,82,3,1,1,13,2,116.3279400000,39.9669000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4486,1750,1750,15,2,4,11,85,3,1,1,6,4,116.3424300000,40.0682100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4487,1200,1200,20,2,4,11,74,3,1,2,15,12,116.3423400000,40.1139800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4488,1760,1760,20,2,4,11,85,3,1,2,6,3,116.3343700000,40.0757300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4489,2700,2700,30,2,4,12,77,1,1,1,7,5,116.5765000000,39.9088000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496851200
4490,3100,3100,30,2,4,11,101,1,1,1,3,2,116.4094200000,40.0540100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
4491,1700,1700,25,2,4,11,85,3,1,1,20,10,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4493,3390,3390,58,2,4,16,178,1,1,1,11,8,116.3637400000,39.7748080000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
4494,3999,3999,45,2,4,12,165,1,1,1,3,3,116.4602300000,39.8664500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
4495,1900,1900,17,1,4,15,91,3,1,2,8,4,116.3426000000,40.0636800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496851200
4496,2500,2500,20,2,4,16,82,3,1,1,13,7,116.3279400000,39.9669000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4497,3999,3999,45,2,4,12,165,1,1,1,3,2,116.3381100000,40.0541300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1496851200
4498,4800,4800,85,2,4,12,109,2,1,1,21,21,116.5300500000,39.9588500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4499,1900,1900,20,2,4,11,85,3,1,1,11,4,116.3211600000,40.0681200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4500,2380,2380,15,2,4,15,86,3,1,1,6,5,116.3675340000,39.9938880000,1,3,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1496764800
4501,2000,2000,14,2,4,13,147,3,1,1,14,7,116.4178900000,39.8412300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4502,2000,2000,11,2,4,12,90,3,1,1,7,4,116.5219500000,39.9131000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4503,3000,3000,18,2,4,12,112,3,1,1,12,8,116.5611600000,40.0182800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4504,1000,1000,20,1,4,11,74,4,1,2,18,12,116.3423400000,40.1139800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
4505,1700,1700,14,1,4,11,126,3,1,1,9,7,116.4325000000,40.0741800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
4506,1600,1600,20,1,4,11,125,3,2,2,18,6,116.3632330000,40.0811200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
4507,1760,1760,28,1,4,11,85,3,1,2,10,8,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
4508,1580,1580,15,1,4,19,188,3,1,1,11,5,116.5619300000,40.0587200000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496851200
4509,3390,3390,58,2,4,16,178,1,1,1,11,8,116.3637400000,39.7748080000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
4510,7000,7000,45,2,4,12,165,1,1,1,31,20,116.4445000000,39.9063200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
4511,2350,2350,18,2,4,14,163,3,1,1,21,16,116.6419100000,39.9044600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
4512,750,750,18,2,4,11,85,1,1,1,25,5,116.3071500000,40.0970200000,1,3,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1496764800
4513,3200,3200,25,2,4,13,171,1,1,1,6,5,116.3647900000,39.8396800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
